Customer ID,Total_Revenue,Total_Orders,CLV,CLV_Segment
16831.0,91.8,1,91.8,Low Value
16832.0,417.61,5,417.61,Medium Value
16833.0,2409.04,6,2409.04,VIP
16834.0,898.96,2,898.96,High Value
16835.0,1538.41,6,1538.41,High Value
16836.0,782.37,4,782.37,Medium Value
16837.0,3170.98,11,3170.98,VIP
16838.0,1159.6100000000001,4,1159.6100000000001,High Value
16839.0,22310.49,44,22310.49,VIP
16840.0,139.85,2,139.85,Low Value
16841.0,4006.06,12,4006.06,VIP
16842.0,1264.19,3,1264.19,High Value
16843.0,19571.43,35,19571.43,VIP
16844.0,614.34,2,614.34,Medium Value
16845.0,253.88,1,253.88,Low Value
16846.0,842.41,3,842.41,Medium Value
16847.0,614.89,2,614.89,Medium Value
16848.0,1411.62,4,1411.62,High Value
16849.0,124.57,1,124.57,Low Value
16850.0,332.41,1,332.41,Low Value
16851.0,342.45,3,342.45,Low Value
16852.0,144.91,2,144.91,Low Value
16854.0,1408.96,2,1408.96,High Value
16855.0,328.40000000000003,2,328.40000000000003,Low Value
16856.0,358.49,3,358.49,Medium Value
16857.0,352.8,1,352.8,Medium Value
16858.0,4668.28,10,4668.28,VIP
16859.0,1932.41,7,1932.41,High Value
16860.0,1610.62,3,1610.62,High Value
16861.0,946.59,5,946.59,High Value
16862.0,662.33,4,662.33,Medium Value
16863.0,998.52,3,998.52,High Value
16864.0,409.25,2,409.25,Medium Value
16865.0,130.95,1,130.95,Low Value
16866.0,207.74,3,207.74,Low Value
16867.0,76.74000000000001,1,76.74000000000001,Low Value
16868.0,393.39,3,393.39,Medium Value
16869.0,825.4200000000001,4,825.4200000000001,Medium Value
16870.0,450.16,1,450.16,Medium Value
16871.0,2812.34,6,2812.34,VIP
16872.0,1213.13,6,1213.13,High Value
16873.0,14617.39,12,14617.39,VIP
16874.0,217.74,1,217.74,Low Value
16875.0,4234.53,11,4234.53,VIP
16876.0,136.01,1,136.01,Low Value
16877.0,853.72,6,853.72,Medium Value
16878.0,13.3,1,13.3,Low Value
16880.0,1840.86,8,1840.86,High Value
16881.0,432.0,1,432.0,Medium Value
16882.0,705.12,3,705.12,Medium Value
16883.0,2396.59,19,2396.59,VIP
16884.0,1073.92,4,1073.92,High Value
16885.0,710.74,4,710.74,Medium Value
16886.0,134.0,1,134.0,Low Value
16887.0,660.72,3,660.72,Medium Value
16888.0,437.15,3,437.15,Medium Value
16889.0,2530.9,6,2530.9,VIP
16890.0,285.41,3,285.41,Low Value
16891.0,2056.82,11,2056.82,High Value
16892.0,762.1,7,762.1,Medium Value
16893.0,401.77,2,401.77,Medium Value
16894.0,1324.06,3,1324.06,High Value
16895.0,1121.42,5,1121.42,High Value
16896.0,103.95,1,103.95,Low Value
16897.0,289.78,2,289.78,Low Value
16898.0,1016.37,5,1016.37,High Value
16899.0,1721.02,8,1721.02,High Value
16900.0,887.11,3,887.11,Medium Value
16901.0,204.26,1,204.26,Low Value
16902.0,1706.88,1,1706.88,High Value
16903.0,1062.28,3,1062.28,High Value
16904.0,5132.37,21,5132.37,VIP
16905.0,5034.15,17,5034.15,VIP
16906.0,1448.8,7,1448.8,High Value
16907.0,1707.9,9,1707.9,High Value
16908.0,252.59,1,252.59,Low Value
16909.0,379.14,1,379.14,Medium Value
16910.0,1510.06,8,1510.06,High Value
16911.0,255.25,2,255.25,Low Value
16912.0,4480.31,15,4480.31,VIP
16913.0,423.91,3,423.91,Medium Value
16914.0,208.46,1,208.46,Low Value
16915.0,1543.18,11,1543.18,High Value
16916.0,1123.4,4,1123.4,High Value
16917.0,1857.83,2,1857.83,High Value
16918.0,3213.29,16,3213.29,VIP
16919.0,5125.91,24,5125.91,VIP
16920.0,355.45,1,355.45,Medium Value
16921.0,446.67,3,446.67,Medium Value
16922.0,611.08,1,611.08,Medium Value
16923.0,13378.36,32,13378.36,VIP
16924.0,846.75,3,846.75,Medium Value
16925.0,125.65,1,125.65,Low Value
16926.0,1421.35,5,1421.35,High Value
16927.0,543.05,3,543.05,Medium Value
16928.0,4113.23,29,4113.23,VIP
16929.0,1295.39,7,1295.39,High Value
16930.0,380.55,3,380.55,Medium Value
16931.0,5233.62,23,5233.62,VIP
16932.0,440.71,3,440.71,Medium Value
16933.0,3181.25,9,3181.25,VIP
16934.0,2110.9900000000002,6,2110.9900000000002,High Value
16935.0,535.1,3,535.1,Medium Value
16936.0,551.17,2,551.17,Medium Value
16937.0,202.1,1,202.1,Low Value
16938.0,7043.18,9,7043.18,VIP
16939.0,449.0,3,449.0,Medium Value
16940.0,6427.66,8,6427.66,VIP
16941.0,33.0,1,33.0,Low Value
16942.0,1920.59,9,1920.59,High Value
16943.0,1299.49,5,1299.49,High Value
16944.0,101.36,1,101.36,Low Value
16945.0,8548.16,33,8548.16,VIP
16946.0,1222.04,5,1222.04,High Value
16947.0,955.21,5,955.21,High Value
16948.0,868.77,7,868.77,Medium Value
16949.0,1286.27,6,1286.27,High Value
16950.0,3784.37,10,3784.37,VIP
16951.0,1277.75,3,1277.75,High Value
16952.0,798.78,5,798.78,Medium Value
16953.0,20.8,1,20.8,Low Value
16954.0,6081.88,20,6081.88,VIP
16955.0,1309.41,6,1309.41,High Value
16956.0,308.74,1,308.74,Low Value
16957.0,416.64,2,416.64,Medium Value
16958.0,809.44,1,809.44,Medium Value
16959.0,117.35000000000001,1,117.35000000000001,Low Value
16960.0,2043.43,8,2043.43,High Value
16961.0,794.56,3,794.56,Medium Value
16962.0,251.04,1,251.04,Low Value
16963.0,110.55000000000001,1,110.55000000000001,Low Value
16964.0,207.85,2,207.85,Low Value
16965.0,201.19,1,201.19,Low Value
16966.0,2154.97,7,2154.97,High Value
16967.0,319.02,1,319.02,Low Value
16968.0,439.43,2,439.43,Medium Value
16969.0,650.41,3,650.41,Medium Value
16970.0,71.4,1,71.4,Low Value
16971.0,357.21,1,357.21,Medium Value
16972.0,786.25,2,786.25,Medium Value
16973.0,127.0,1,127.0,Low Value
16974.0,365.5,2,365.5,Medium Value
16975.0,926.12,3,926.12,High Value
16976.0,251.51999999999998,1,251.51999999999998,Low Value
16977.0,496.0,4,496.0,Medium Value
16978.0,768.88,3,768.88,Medium Value
16979.0,2859.74,9,2859.74,VIP
16980.0,1473.33,3,1473.33,High Value
16982.0,384.06,1,384.06,Medium Value
16983.0,3710.2200000000003,11,3710.2200000000003,VIP
16984.0,10754.8,9,10754.8,VIP
16985.0,10923.16,23,10923.16,VIP
16986.0,4888.75,11,4888.75,VIP
16987.0,2535.9,11,2535.9,VIP
16988.0,382.67,2,382.67,Medium Value
16989.0,1133.25,6,1133.25,High Value
16990.0,344.0,2,344.0,Low Value
16991.0,1041.21,1,1041.21,High Value
16992.0,5476.5,13,5476.5,VIP
16993.0,1950.95,2,1950.95,High Value
16996.0,2123.61,9,2123.61,High Value
16997.0,702.0,3,702.0,Medium Value
16998.0,402.0,5,402.0,Medium Value
16999.0,484.82,2,484.82,Medium Value
17000.0,406.3,2,406.3,Medium Value
17001.0,6640.8,19,6640.8,VIP
17002.0,2571.55,7,2571.55,VIP
17003.0,830.16,4,830.16,Medium Value
17004.0,2425.16,4,2425.16,VIP
17005.0,742.36,2,742.36,Medium Value
17006.0,1636.32,8,1636.32,High Value
17007.0,1120.1000000000001,7,1120.1000000000001,High Value
17008.0,81.36,1,81.36,Low Value
17009.0,242.06,1,242.06,Low Value
17010.0,195.36,1,195.36,Low Value
17011.0,671.7,3,671.7,Medium Value
17012.0,384.16,1,384.16,Medium Value
17014.0,586.33,3,586.33,Medium Value
17015.0,1842.56,3,1842.56,High Value
17016.0,552.4,1,552.4,Medium Value
17017.0,14110.61,29,14110.61,VIP
17018.0,2287.7,6,2287.7,High Value
17019.0,4012.2,11,4012.2,VIP
17020.0,935.62,2,935.62,High Value
17021.0,1182.22,6,1182.22,High Value
17022.0,260.0,2,260.0,Low Value
17023.0,800.1800000000001,3,800.1800000000001,Medium Value
17024.0,95.85,3,95.85,Low Value
17025.0,1510.64,5,1510.64,High Value
17026.0,208.98000000000002,3,208.98000000000002,Low Value
17027.0,1327.11,9,1327.11,High Value
17028.0,1593.83,3,1593.83,High Value
17029.0,2137.3,7,2137.3,High Value
17030.0,146.87,1,146.87,Low Value
17031.0,2773.85,6,2773.85,VIP
17032.0,3004.6,8,3004.6,VIP
17033.0,1332.79,4,1332.79,High Value
17034.0,1283.92,5,1283.92,High Value
17035.0,613.59,4,613.59,Medium Value
17036.0,176.9,1,176.9,Low Value
17037.0,1267.32,1,1267.32,High Value
17038.0,743.17,2,743.17,Medium Value
17039.0,1954.99,1,1954.99,High Value
17040.0,463.25,2,463.25,Medium Value
17041.0,1686.28,6,1686.28,High Value
17042.0,1044.38,5,1044.38,High Value
17043.0,2616.55,8,2616.55,VIP
17044.0,11962.300000000001,12,11962.300000000001,VIP
17045.0,827.6800000000001,5,827.6800000000001,Medium Value
17046.0,1906.07,5,1906.07,High Value
17047.0,2289.23,6,2289.23,High Value
17048.0,2071.68,7,2071.68,High Value
17049.0,9947.48,19,9947.48,VIP
17050.0,4691.79,11,4691.79,VIP
17051.0,714.39,4,714.39,Medium Value
17052.0,413.75,1,413.75,Medium Value
17053.0,498.48,1,498.48,Medium Value
17054.0,1356.33,5,1356.33,High Value
17055.0,239.55,1,239.55,Low Value
17056.0,128.60000000000002,1,128.60000000000002,Low Value
17057.0,294.74,1,294.74,Low Value
17058.0,1179.89,3,1179.89,High Value
17059.0,5602.53,9,5602.53,VIP
17060.0,234.24,1,234.24,Low Value
17061.0,5232.2300000000005,11,5232.2300000000005,VIP
17062.0,1208.22,6,1208.22,High Value
17063.0,3638.53,13,3638.53,VIP
17064.0,859.35,3,859.35,Medium Value
17065.0,194.7,2,194.7,Low Value
17066.0,228.34,1,228.34,Low Value
17067.0,454.54,3,454.54,Medium Value
17068.0,9161.08,47,9161.08,VIP
17069.0,5794.28,14,5794.28,VIP
17070.0,445.32,2,445.32,Medium Value
17071.0,3801.2000000000003,13,3801.2000000000003,VIP
17072.0,282.05,1,282.05,Low Value
17073.0,1446.09,4,1446.09,High Value
17074.0,203.05,1,203.05,Low Value
17075.0,2241.73,10,2241.73,High Value
17076.0,1242.75,6,1242.75,High Value
17077.0,306.0,1,306.0,Low Value
17078.0,378.2,2,378.2,Medium Value
17079.0,118.80000000000001,1,118.80000000000001,Low Value
17080.0,957.53,7,957.53,High Value
17081.0,964.39,6,964.39,High Value
17082.0,4732.03,6,4732.03,VIP
17083.0,4049.79,9,4049.79,VIP
17084.0,5202.97,3,5202.97,VIP
17085.0,7891.41,28,7891.41,VIP
17086.0,2050.08,6,2050.08,High Value
17087.0,221.53,1,221.53,Low Value
17088.0,1991.01,4,1991.01,High Value
17089.0,128.45,1,128.45,Low Value
17090.0,3149.48,13,3149.48,VIP
17091.0,7811.1,19,7811.1,VIP
17092.0,5594.96,11,5594.96,VIP
17093.0,235.88,1,235.88,Low Value
17094.0,402.20000000000005,2,402.20000000000005,Medium Value
17095.0,2572.25,7,2572.25,VIP
17096.0,3759.1800000000003,11,3759.1800000000003,VIP
17097.0,1340.45,9,1340.45,High Value
17098.0,591.07,3,591.07,Medium Value
17099.0,582.17,1,582.17,Medium Value
17100.0,971.74,2,971.74,High Value
17101.0,2507.05,7,2507.05,VIP
17102.0,25.5,1,25.5,Low Value
17103.0,424.3,1,424.3,Medium Value
17104.0,474.03000000000003,1,474.03000000000003,Medium Value
17105.0,665.78,2,665.78,Medium Value
17106.0,491.23,1,491.23,Medium Value
17107.0,16075.42,10,16075.42,VIP
17108.0,174.95,1,174.95,Low Value
17109.0,1295.46,8,1295.46,High Value
17110.0,510.7,3,510.7,Medium Value
17111.0,476.58,2,476.58,Medium Value
17112.0,205.17000000000002,1,205.17000000000002,Low Value
17113.0,2322.59,6,2322.59,VIP
17114.0,808.62,8,808.62,Medium Value
17115.0,2761.4900000000002,7,2761.4900000000002,VIP
17116.0,389.78,1,389.78,Medium Value
17117.0,116.2,1,116.2,Low Value
17118.0,157.02,1,157.02,Low Value
17119.0,606.91,2,606.91,Medium Value
17120.0,307.46,1,307.46,Low Value
17121.0,314.74,1,314.74,Low Value
17122.0,570.5,4,570.5,Medium Value
17123.0,977.1700000000001,3,977.1700000000001,High Value
17124.0,298.89,1,298.89,Low Value
17125.0,259.35,1,259.35,Low Value
17126.0,2070.44,9,2070.44,High Value
17127.0,1155.0300000000002,5,1155.0300000000002,High Value
17128.0,157.09,1,157.09,Low Value
17129.0,31.85,1,31.85,Low Value
17131.0,2463.17,5,2463.17,VIP
17132.0,1272.8,2,1272.8,High Value
17133.0,14622.33,12,14622.33,VIP
17134.0,637.1,3,637.1,Medium Value
17135.0,1954.16,10,1954.16,High Value
17136.0,231.68,1,231.68,Low Value
17137.0,1133.63,6,1133.63,High Value
17138.0,4417.27,7,4417.27,VIP
17139.0,19584.46,25,19584.46,VIP
17140.0,465.32,1,465.32,Medium Value
17141.0,754.33,4,754.33,Medium Value
17142.0,1283.75,4,1283.75,High Value
17143.0,924.11,2,924.11,High Value
17144.0,984.57,2,984.57,High Value
17145.0,3120.91,4,3120.91,VIP
17146.0,5860.24,13,5860.24,VIP
17147.0,3199.95,9,3199.95,VIP
17148.0,124.88,1,124.88,Low Value
17149.0,143.10000000000002,1,143.10000000000002,Low Value
17150.0,1375.65,6,1375.65,High Value
17151.0,231.90000000000003,1,231.90000000000003,Low Value
17152.0,2016.5,4,2016.5,High Value
17153.0,213.78,1,213.78,Low Value
17154.0,329.34,1,329.34,Low Value
17155.0,892.46,7,892.46,Medium Value
17156.0,591.87,1,591.87,Medium Value
17157.0,5151.900000000001,19,5151.900000000001,VIP
17158.0,1980.0,5,1980.0,High Value
17159.0,2099.59,5,2099.59,High Value
17160.0,10209.16,17,10209.16,VIP
17161.0,856.01,1,856.01,Medium Value
17162.0,1715.46,10,1715.46,High Value
17163.0,699.78,4,699.78,Medium Value
17164.0,2467.35,7,2467.35,VIP
17165.0,1794.32,6,1794.32,High Value
17166.0,206.34,2,206.34,Low Value
17167.0,867.11,3,867.11,Medium Value
17168.0,400.2,1,400.2,Medium Value
17169.0,1156.73,3,1156.73,High Value
17170.0,178.68,2,178.68,Low Value
17171.0,384.59000000000003,2,384.59000000000003,Medium Value
17172.0,956.5699999999999,3,956.5699999999999,High Value
17173.0,3766.6,8,3766.6,VIP
17174.0,59.9,1,59.9,Low Value
17175.0,1443.69,4,1443.69,High Value
17176.0,902.3199999999999,3,902.3199999999999,High Value
17177.0,119.5,1,119.5,Low Value
17178.0,436.71000000000004,1,436.71000000000004,Medium Value
17179.0,1507.26,6,1507.26,High Value
17180.0,2256.98,11,2256.98,High Value
17181.0,465.37,3,465.37,Medium Value
17182.0,321.3,2,321.3,Low Value
17183.0,3347.31,6,3347.31,VIP
17184.0,198.41000000000003,2,198.41000000000003,Low Value
17185.0,229.46,3,229.46,Low Value
17186.0,144.0,2,144.0,Low Value
17187.0,467.71,2,467.71,Medium Value
17188.0,4592.93,13,4592.93,VIP
17189.0,957.63,5,957.63,High Value
17190.0,1743.04,7,1743.04,High Value
17191.0,4836.05,15,4836.05,VIP
17192.0,77.83,1,77.83,Low Value
17193.0,2310.04,9,2310.04,VIP
17194.0,812.5,3,812.5,Medium Value
17195.0,562.98,1,562.98,Medium Value
17196.0,352.9,1,352.9,Medium Value
17197.0,1013.01,1,1013.01,High Value
17198.0,1213.88,3,1213.88,High Value
17199.0,145.12,1,145.12,Low Value
17200.0,356.71,4,356.71,Medium Value
17201.0,1242.04,4,1242.04,High Value
17202.0,160.65,1,160.65,Low Value
17203.0,5575.88,10,5575.88,VIP
17204.0,5504.6900000000005,9,5504.6900000000005,VIP
17205.0,999.35,3,999.35,High Value
17206.0,204.24,1,204.24,Low Value
17207.0,303.21999999999997,1,303.21999999999997,Low Value
17208.0,115.35,1,115.35,Low Value
17209.0,611.6,3,611.6,Medium Value
17210.0,253.37,1,253.37,Low Value
17211.0,4046.65,13,4046.65,VIP
17212.0,794.41,3,794.41,Medium Value
17213.0,5182.3,13,5182.3,VIP
17214.0,1069.1200000000001,6,1069.1200000000001,High Value
17215.0,186.15,1,186.15,Low Value
17216.0,65.05,1,65.05,Low Value
17217.0,218.0,2,218.0,Low Value
17218.0,4192.68,18,4192.68,VIP
17219.0,259.13,2,259.13,Low Value
17220.0,4481.75,21,4481.75,VIP
17221.0,978.52,5,978.52,High Value
17222.0,1605.01,6,1605.01,High Value
17223.0,873.53,3,873.53,Medium Value
17224.0,100.86000000000001,1,100.86000000000001,Low Value
17225.0,131.15,1,131.15,Low Value
17226.0,900.12,3,900.12,High Value
17227.0,2022.03,12,2022.03,High Value
17228.0,3177.24,13,3177.24,VIP
17229.0,318.76,2,318.76,Low Value
17230.0,9924.95,18,9924.95,VIP
17231.0,7197.04,25,7197.04,VIP
17232.0,421.52,2,421.52,Medium Value
17233.0,560.86,3,560.86,Medium Value
17234.0,149.89,1,149.89,Low Value
17235.0,1904.88,8,1904.88,High Value
17236.0,1929.26,12,1929.26,High Value
17237.0,1002.08,4,1002.08,High Value
17238.0,7783.1,32,7783.1,VIP
17239.0,1189.45,4,1189.45,High Value
17240.0,130.60000000000002,1,130.60000000000002,Low Value
17241.0,2744.14,12,2744.14,VIP
17242.0,2889.2799999999997,5,2889.2799999999997,VIP
17243.0,20889.86,69,20889.86,VIP
17244.0,1826.04,5,1826.04,High Value
17245.0,371.63,2,371.63,Medium Value
17246.0,38.92,2,38.92,Low Value
17247.0,282.19,1,282.19,Low Value
17248.0,546.16,2,546.16,Medium Value
17249.0,68.03,1,68.03,Low Value
17250.0,384.52,2,384.52,Medium Value
17251.0,812.4300000000001,3,812.4300000000001,Medium Value
17252.0,353.86,2,353.86,Medium Value
17253.0,178.26,1,178.26,Low Value
17254.0,470.73,3,470.73,Medium Value
17255.0,799.13,4,799.13,Medium Value
17256.0,498.93,5,498.93,Medium Value
17257.0,192.73,2,192.73,Low Value
17258.0,417.3,2,417.3,Medium Value
17259.0,1889.34,6,1889.34,High Value
17260.0,120.95,1,120.95,Low Value
17261.0,230.44,1,230.44,Low Value
17262.0,2757.62,11,2757.62,VIP
17263.0,63.440000000000005,1,63.440000000000005,Low Value
17264.0,279.59,1,279.59,Low Value
17265.0,562.9,2,562.9,Medium Value
17266.0,517.73,5,517.73,Medium Value
17267.0,317.62,2,317.62,Low Value
17268.0,1733.8899999999999,11,1733.8899999999999,High Value
17269.0,537.46,1,537.46,Medium Value
17270.0,604.4,2,604.4,Medium Value
17271.0,210.39,1,210.39,Low Value
17272.0,2148.63,4,2148.63,High Value
17273.0,141.12,1,141.12,Low Value
17274.0,577.38,2,577.38,Medium Value
17275.0,114.52,1,114.52,Low Value
17276.0,508.39,1,508.39,Medium Value
17277.0,1065.3500000000001,2,1065.3500000000001,High Value
17278.0,271.24,2,271.24,Low Value
17279.0,187.82999999999998,1,187.82999999999998,Low Value
17280.0,118.86,1,118.86,Low Value
17281.0,797.85,6,797.85,Medium Value
17282.0,2339.66,5,2339.66,VIP
17283.0,188.46,1,188.46,Low Value
17284.0,2793.16,8,2793.16,VIP
17285.0,428.34,2,428.34,Medium Value
17286.0,395.48,3,395.48,Medium Value
17287.0,4111.96,21,4111.96,VIP
17288.0,2499.98,11,2499.98,VIP
17289.0,2079.39,9,2079.39,High Value
17290.0,1501.44,8,1501.44,High Value
17291.0,550.8000000000001,1,550.8000000000001,Medium Value
17292.0,271.75,2,271.75,Low Value
17293.0,3774.23,17,3774.23,VIP
17294.0,467.79,2,467.79,Medium Value
17295.0,556.95,3,556.95,Medium Value
17296.0,338.13,1,338.13,Low Value
17297.0,131.78,1,131.78,Low Value
17298.0,957.5600000000001,5,957.5600000000001,High Value
17299.0,1016.08,6,1016.08,High Value
17300.0,393.64,2,393.64,Medium Value
17301.0,330.43,2,330.43,Low Value
17302.0,1135.63,5,1135.63,High Value
17303.0,250.04,1,250.04,Low Value
17304.0,111.5,1,111.5,Low Value
17305.0,2135.46,1,2135.46,High Value
17306.0,9782.35,21,9782.35,VIP
17307.0,3999.8900000000003,11,3999.8900000000003,VIP
17308.0,4511.76,2,4511.76,VIP
17309.0,330.59,3,330.59,Low Value
17310.0,1025.1,2,1025.1,High Value
17311.0,3566.56,6,3566.56,VIP
17312.0,644.3,3,644.3,Medium Value
17313.0,2328.84,1,2328.84,VIP
17314.0,4904.43,17,4904.43,VIP
17315.0,9650.6,43,9650.6,VIP
17316.0,124.45,1,124.45,Low Value
17317.0,2600.34,3,2600.34,VIP
17318.0,164.28,1,164.28,Low Value
17319.0,29.099999999999998,1,29.099999999999998,Low Value
17320.0,2895.77,6,2895.77,VIP
17321.0,1741.18,6,1741.18,High Value
17322.0,922.59,5,922.59,High Value
17323.0,1565.59,12,1565.59,High Value
17324.0,2301.87,12,2301.87,High Value
17325.0,609.5699999999999,3,609.5699999999999,Medium Value
17326.0,321.95,2,321.95,Low Value
17327.0,152.35,2,152.35,Low Value
17328.0,104.7,1,104.7,Low Value
17329.0,1004.4300000000001,5,1004.4300000000001,High Value
17330.0,423.8,4,423.8,Medium Value
17331.0,175.2,1,175.2,Low Value
17332.0,838.27,5,838.27,Medium Value
17333.0,494.25,1,494.25,Medium Value
17334.0,635.1500000000001,3,635.1500000000001,Medium Value
17335.0,508.0,2,508.0,Medium Value
17336.0,81.12,1,81.12,Low Value
17337.0,2027.8700000000001,4,2027.8700000000001,High Value
17338.0,12142.57,17,12142.57,VIP
17339.0,362.36,3,362.36,Medium Value
17340.0,22404.82,18,22404.82,VIP
17341.0,1889.83,5,1889.83,High Value
17342.0,1227.54,4,1227.54,High Value
17343.0,1259.94,6,1259.94,High Value
17344.0,468.11,2,468.11,Medium Value
17345.0,1604.68,10,1604.68,High Value
17346.0,5323.0,26,5323.0,VIP
17347.0,228.96,1,228.96,Low Value
17348.0,2476.41,9,2476.41,VIP
17349.0,852.25,5,852.25,Medium Value
17350.0,1906.041,7,1906.041,High Value
17351.0,1988.23,12,1988.23,High Value
17352.0,36.25,1,36.25,Low Value
17353.0,3242.0,4,3242.0,VIP
17354.0,3143.46,4,3143.46,VIP
17355.0,285.11,1,285.11,Low Value
17356.0,946.47,5,946.47,High Value
17357.0,388.14,2,388.14,Medium Value
17358.0,866.05,5,866.05,Medium Value
17359.0,284.46,2,284.46,Low Value
17360.0,1231.3799999999999,6,1231.3799999999999,High Value
17361.0,880.64,5,880.64,Medium Value
17362.0,1024.04,7,1024.04,High Value
17363.0,940.86,3,940.86,High Value
17364.0,12070.42,28,12070.42,VIP
17365.0,8224.98,15,8224.98,VIP
17366.0,1096.24,2,1096.24,High Value
17367.0,168.4,1,168.4,Low Value
17368.0,2826.14,14,2826.14,VIP
17369.0,979.2,1,979.2,High Value
17370.0,446.18,4,446.18,Medium Value
17371.0,662.55,6,662.55,Medium Value
17372.0,4377.56,28,4377.56,VIP
17373.0,1167.5,7,1167.5,High Value
17374.0,727.11,3,727.11,Medium Value
17375.0,660.55,4,660.55,Medium Value
17376.0,453.64,4,453.64,Medium Value
17377.0,18319.41,78,18319.41,VIP
17378.0,10.95,1,10.95,Low Value
17379.0,404.66,1,404.66,Medium Value
17380.0,645.0,3,645.0,Medium Value
17381.0,40002.37,38,40002.37,VIP
17382.0,902.28,8,902.28,High Value
17383.0,309.99,2,309.99,Low Value
17384.0,507.55,3,507.55,Medium Value
17385.0,261.11,1,261.11,Low Value
17386.0,2812.77,7,2812.77,VIP
17387.0,784.11,2,784.11,Medium Value
17388.0,2691.57,11,2691.57,VIP
17389.0,57224.68,61,57224.68,VIP
17390.0,149.3,1,149.3,Low Value
17391.0,508.8,2,508.8,Medium Value
17392.0,626.56,3,626.56,Medium Value
17393.0,381.15000000000003,2,381.15000000000003,Medium Value
17394.0,203.86999999999998,1,203.86999999999998,Low Value
17395.0,97.5,1,97.5,Low Value
17396.0,8807.1,14,8807.1,VIP
17397.0,1233.18,3,1233.18,High Value
17398.0,653.38,3,653.38,Medium Value
17400.0,4677.05,8,4677.05,VIP
17401.0,114.85,1,114.85,Low Value
17402.0,5096.18,23,5096.18,VIP
17403.0,400.57,2,400.57,Medium Value
17404.0,47781.12,23,47781.12,VIP
17405.0,1031.41,3,1031.41,High Value
17406.0,4905.05,13,4905.05,VIP
17407.0,552.9,1,552.9,Medium Value
17408.0,316.09000000000003,3,316.09000000000003,Low Value
17409.0,7793.51,10,7793.51,VIP
17410.0,1214.72,5,1214.72,High Value
17411.0,1425.38,5,1425.38,High Value
17412.0,4417.52,16,4417.52,VIP
17413.0,560.14,2,560.14,Medium Value
17414.0,2249.52,6,2249.52,High Value
17415.0,507.84,1,507.84,Medium Value
17416.0,17298.45,22,17298.45,VIP
17417.0,164.18,1,164.18,Low Value
17418.0,670.0600000000001,3,670.0600000000001,Medium Value
17419.0,6500.52,18,6500.52,VIP
17420.0,1084.43,6,1084.43,High Value
17421.0,1059.41,3,1059.41,High Value
17422.0,3594.76,11,3594.76,VIP
17423.0,1118.95,3,1118.95,High Value
17425.0,759.1700000000001,2,759.1700000000001,Medium Value
17426.0,8077.77,13,8077.77,VIP
17427.0,100.8,1,100.8,Low Value
17428.0,31819.760000000002,45,31819.760000000002,VIP
17429.0,1357.46,5,1357.46,High Value
17430.0,735.17,4,735.17,Medium Value
17431.0,403.3,1,403.3,Medium Value
17432.0,1751.39,9,1751.39,High Value
17433.0,569.96,2,569.96,Medium Value
17434.0,2373.82,7,2373.82,VIP
17435.0,331.35,1,331.35,Low Value
17436.0,534.0600000000001,5,534.0600000000001,Medium Value
17437.0,373.17,1,373.17,Medium Value
17438.0,1422.77,5,1422.77,High Value
17439.0,325.74,1,325.74,Low Value
17440.0,323.58,4,323.58,Low Value
17441.0,293.35,1,293.35,Low Value
17442.0,4620.3,15,4620.3,VIP
17443.0,534.24,1,534.24,Medium Value
17444.0,2940.04,3,2940.04,VIP
17446.0,120.89999999999999,2,120.89999999999999,Low Value
17447.0,541.53,2,541.53,Medium Value
17448.0,14556.970000000001,46,14556.970000000001,VIP
17449.0,4951.15,13,4951.15,VIP
17450.0,246973.09,52,246973.09,VIP
17451.0,1721.4,7,1721.4,High Value
17453.0,486.72,2,486.72,Medium Value
17454.0,1547.94,10,1547.94,High Value
17455.0,131.7,1,131.7,Low Value
17456.0,1225.42,2,1225.42,High Value
17457.0,5984.81,14,5984.81,VIP
17458.0,529.58,2,529.58,Medium Value
17459.0,657.3,2,657.3,Medium Value
17460.0,2228.27,16,2228.27,High Value
17461.0,757.46,3,757.46,Medium Value
17462.0,675.69,2,675.69,Medium Value
17463.0,2557.91,7,2557.91,VIP
17464.0,1000.94,3,1000.94,High Value
17465.0,2542.79,7,2542.79,VIP
17466.0,763.28,2,763.28,Medium Value
17467.0,102.6,1,102.6,Low Value
17468.0,194.8,3,194.8,Low Value
17469.0,5051.25,17,5051.25,VIP
17470.0,2804.87,11,2804.87,VIP
17471.0,321.65000000000003,1,321.65000000000003,Low Value
17472.0,935.1,4,935.1,High Value
17473.0,607.0,2,607.0,Medium Value
17474.0,1047.0,1,1047.0,High Value
17475.0,194.37,1,194.37,Low Value
17476.0,489.86,2,489.86,Medium Value
17477.0,1144.3,2,1144.3,High Value
17478.0,1272.8000000000002,2,1272.8000000000002,High Value
17479.0,389.26000000000005,1,389.26000000000005,Medium Value
17480.0,902.03,2,902.03,High Value
17481.0,1255.59,4,1255.59,High Value
17482.0,778.19,2,778.19,Medium Value
17483.0,591.73,4,591.73,Medium Value
17484.0,209.57,2,209.57,Low Value
17486.0,396.87,1,396.87,Medium Value
17487.0,160.55,1,160.55,Low Value
17488.0,336.5,1,336.5,Low Value
17489.0,376.64,2,376.64,Medium Value
17490.0,2750.5,9,2750.5,VIP
17491.0,5981.07,17,5981.07,VIP
17492.0,1122.42,3,1122.42,High Value
